#genre_id;name_id;name_type;name_lang;name;tr_lang;tr_name;ph_flag;phoneme_id
428;428;ON;UKE;Video & game rental shops;SPA;Tiendas de alquiler de vídeos y juegos;;
6;205;ON;UKE;German food;SPA;Comida alemana;;
374;247;ON;UKE;La Rebaja;SPA;La Rebaja;;
337;74;ON;UKE;Banrisul;SPA;Banrisul;;
9;274;ON;UKE;Mexican food;SPA;Comida mexicana;;
373;293;ON;UKE;OLIMPICA;POR;OLIMPICA;;
218;168;ON;UKE;Dia;SPA;Dia;;
201;258;ON;UKE;Lojas Becker;SPA;Lojas Becker;;
420;276;ON;UKE;Military facilities;SPA;Instalaciones militares;;
234;96;ON;UKE;Bretas;POR;Bretas;;
188;300;ON;UKE;Other clothing shops;POR;Outras lojas de roupas;;
117;421;ON;UKE;Unidas;SPA;Unidas;;
288;217;ON;UKE;Health clubs;SPA;Gimnasios;;
418;114;ON;UKE;Cargo centre;POR;Centro de carga e descarga;;
57;301;ON;UKE;Other coffee shops;POR;Outras cafeterias;;
127;401;ON;UKE;Taxi Stands;POR;Pontos de táxi;;
382;170;ON;UKE;Droga Raia;SPA;Droga Raia;;
132;222;ON;UKE;Historical monuments;SPA;Monumentos históricos;;
409;281;ON;UKE;Mosques;POR;Mesquita;;
308;108;ON;UKE;Caixa;SPA;Caixa;;
177;139;ON;UKE;Colcci;SPA;Colcci;;
327;132;ON;UKE;Citibank;SPA;Citibank;;
161;219;ON;UKE;Hering;SPA;Hering;;
265;250;ON;UKE;Leisure;SPA;Ocio;;
28;340;ON;UKE;Portuguese food;POR;Culinária portuguesa;;
399;313;ON;UKE;Other pharmacies/chemists' shops;POR;Outras farmácias;;
285;389;ON;UKE;Sports complexes;POR;Complexo esportivo;;
182;99;ON;UKE;Brooksfield Jr.;SPA;Brooksfield Jr.;;
359;177;ON;UKE;Embassies;SPA;Embajadas;;
292;7;ON;UKE;All ATMs;SPA;Todos los cajeros automáticos;;
312;69;ON;UKE;Banco Santander;POR;Banco Santander;;
289;113;ON;UKE;Caravan parks;POR;Estacionamento;;
375;2;ON;UKE;Acuña;SPA;Acuña;;
200;262;ON;UKE;Lojas Pernambucanas;POR;Lojas Pernambucanas;;
75;18;ON;UKE;All petrol stations;SPA;Todas las estaciones de servicio;;
211;23;ON;UKE;All supermarkets;POR;Todos os supermercados;;
54;210;ON;UKE;GRÃO ESPRESSO;SPA;GRÃO ESPRESSO;;
415;302;ON;UKE;Other community facilities;SPA;Otras instalaciones comunitarias;;
162;361;ON;UKE;Richards;POR;Richards;;
229;221;ON;UKE;Hipermercados BIG;SPA;Hipermercados BIG;;
68;43;ON;UKE;Auto parts shops;POR;Lojas de autopeças;;
123;104;ON;UKE;Bus station;SPA;Estaciones de autobuses;;
317;296;ON;UKE;Other ATMs;POR;Outros caixas eletrônicos;;
186;299;ON;UKE;Other clothing shops;SPA;Otras tiendas de ropa;;
422;103;ON;UKE;Business service agencies;SPA;Agencias de servicios de negocios;;
184;211;ON;UKE;GREGORY;POR;GREGORY;;
256;126;ON;UKE;Chilli Beans;SPA;Chilli Beans;;
10;373;ON;UKE;Seafood;SPA;Mariscos;;
176;141;ON;UKE;Collins;POR;Collins;;
227;350;ON;UKE;Rede Smart;POR;Rede Smart;;
160;427;ON;UKE;Via Veneto;SPA;Via Veneto;;
348;64;ON;UKE;Banco Nacional de Panamá;SPA;Banco Nacional de Panamá;;
50;270;ON;UKE;McCafé;SPA;McCafé;;
365;185;ON;UKE;Family/general practices;SPA;Medicina de familia/general;;
244;386;ON;UKE;Spicy;SPA;Spicy;;
251;232;ON;UKE;Imaginarium;SPA;Imaginarium;;
98;291;ON;UKE;Oilcorp;POR;Oilcorp;;
254;244;ON;UKE;Kopenhagen;POR;Kopenhagen;;
394;285;ON;UKE;Multidrogas;POR;Multidrogas;;
38;203;ON;UKE;Fusion food;SPA;Comida Fusión;;
120;418;ON;UKE;Transportation;SPA;Transporte;;
59;42;ON;UKE;Automobile facilities;POR;Instalações automotivas;;
332;54;ON;UKE;Banco do Brasil;POR;Banco do Brasil;;
21;213;ON;UKE;Habib's;SPA;Habib's;;
199;263;ON;UKE;Magazine Luiza;POR;Magazine Luiza;;
395;264;ON;UKE;Mais Econômica;SPA;Mais Econômica;;
13;86;ON;UKE;Bistros;POR;Bistrôs;;
60;252;ON;UKE;Lexus dealerships;POR;Concessionárias Lexus;;
18;271;ON;UKE;McDonald's;POR;McDonald's;;
387;323;ON;UKE;Pague Menos;POR;Pague Menos;;
412;128;ON;UKE;Churches;POR;Igreja;;
339;289;ON;UKE;Nossa Caixa;POR;Nossa Caixa;;
102;347;ON;UKE;PUMA Energy;SPA;PUMA Energy;;
253;106;ON;UKE;Cacau Show;SPA;Cacau Show;;
156;28;ON;UKE;Andarella;POR;Andarella;;
230;151;ON;UKE;Condor;POR;Condor;;
153;284;ON;UKE;Mr. Cat;SPA;Mr. Cat;;
134;295;ON;UKE;Other accommodations;POR;Outros alojamentos;;
43;329;ON;UKE;Pastries;SPA;Reposterías/Pastelerías;;
74;332;ON;UKE;Petrol stations;POR;Postos de combustível;;
242;140;ON;UKE;Colchões Ortobom;SPA;Colchões Ortobom;;
349;45;ON;UKE;BAC San José;SPA;BAC San José;;
25;212;ON;UKE;Grills;SPA;Parrilladas;;
372;19;ON;UKE;All pharmacies/chemists' shops;SPA;Todas las farmacias;;
350;57;ON;UKE;Banco General;POR;Banco General;;
138;90;ON;UKE;Bookshops;SPA;Librerías;;
392;190;ON;UKE;Farmácias Nissei;POR;Farmácias Nissei;;
361;226;ON;UKE;Hospitals;POR;Hospital;;
237;318;ON;UKE;Other supermarkets;SPA;Otros supermercados;;
261;202;ON;UKE;Furniture shops;SPA;Tiendas de muebles;;
341;70;ON;UKE;BANESTES;SPA;BANESTES;;
366;136;ON;UKE;Clinics & medical centres;POR;Centro clínico/Médico;;
193;303;ON;UKE;Other consumer electronics shops;POR;Outras lojas de eletrônicos;;
172;390;ON;UKE;Spring Step;POR;Spring Step;;
338;61;ON;UKE;Banco Mercantil;POR;Banco Mercantil;;
76;179;ON;UKE;Esso;POR;Esso;;
115;220;ON;UKE;Hertz;SPA;Hertz;;
24;305;ON;UKE;Other fast food;POR;Outras redes de fast food;;
290;148;ON;UKE;Community facilities;SPA;Instalaciones comunitarias;;
398;158;ON;UKE;Copifam;SPA;Copifam;;
250;290;ON;UKE;O Boticário;SPA;O Boticário;;
432;344;ON;UKE;Public infrastructure facilities;POR;Instalações de infraestrutura pública;;
13;86;ON;UKE;Bistros;SPA;Bistró;;
163;368;ON;UKE;Scala;POR;Scala;;
215;146;ON;UKE;Colsubsidio;SPA;Colsubsidio;;
235;204;ON;UKE;GBarbosa;POR;GBarbosa;;
