#genre_id;name_id;name_type;name_lang;name;tr_lang;tr_name;ph_flag;phoneme_id
201;193;ON;UKE;Retirement/nursing homes;POR;Casa de repouso/Enfermagem;;
112;210;ON;UKE;Speciality shops;SPA;Tiendas especializadas;;
229;225;ON;UKE;Telephone information service facilities;POR;Instalações de serviços telefônicos;;
184;97;ON;UKE;Galicia;SPA;Galicia;;
151;20;ON;UKE;ATMs;SPA;Cajeros automáticos;;
60;144;ON;UKE;Motorway rest areas;SPA;Áreas de descanso de autopistas;;
51;164;ON;UKE;Other petrol stations;POR;Outros postos de combustível;;
94;140;ON;UKE;Mobile phone service centres;SPA;Centros de servicio de móviles;;
126;63;ON;UKE;Cinemas;POR;Cinema;;
118;187;ON;UKE;Record, CD, & video shops;SPA;Tiendas de discos, CD y vídeos;;
186;40;ON;UKE;Banco Provincia;POR;Banco Provincia;;
193;86;ON;UKE;Embassies;SPA;Embajadas;;
42;87;ON;UKE;Esso;SPA;Esso;;
145;212;ON;UKE;Sports centres;POR;Centro esportivo;;
111;167;ON;UKE;Other shopping;POR;Outras lojas;;
43;201;ON;UKE;Shell;POR;Shell;;
96;75;ON;UKE;Convenience stores;SPA;Tiendas de conveniencia;;
175;33;ON;UKE;BANCO DE LA NACIÓN ARGENTINA;SPA;BANCO DE LA NACIÓN ARGENTINA;;
13;44;ON;UKE;Betos;SPA;Betos;;
99;13;ON;UKE;All supermarkets;SPA;Todos los supermercados;;
163;25;ON;UKE;Banco Comafi;POR;Banco Comafi;;
88;154;ON;UKE;Other clothing shops;POR;Outras lojas de roupas;;
70;229;ON;UKE;Tourist information centres;POR;Postos de informações turísticas;;
168;113;ON;UKE;ICBC;SPA;ICBC;;
241;172;ON;UKE;Painting services;SPA;Servicios de pintura;;
139;98;ON;UKE;Gardens;SPA;Jardines;;
50;189;ON;UKE;Refinor;SPA;Refinor;;
28;230;ON;UKE;Toyota dealerships;SPA;Concesionarios de Toyota;;
195;109;ON;UKE;Hospitals;POR;Hospital;;
172;112;ON;UKE;HSBC;POR;HSBC;;
188;38;ON;UKE;Banco Piano;SPA;Banco Piano;;
66;105;ON;UKE;Historical monuments;SPA;Monumentos históricos;;
150;72;ON;UKE;Community facilities;SPA;Instalaciones comunitarias;;
161;218;ON;UKE;Supervíelle Banco;POR;Banco Supervielle;;
134;18;ON;UKE;Art;POR;Arte;;
187;30;ON;UKE;Banco de Córdoba;POR;Banco de Córdoba;;
103;85;ON;UKE;Eki;POR;Eki;;
25;71;ON;UKE;Coffee shops;POR;Cafeteria;;
39;171;ON;UKE;Outdoor car parks;SPA;Párkings exteriores;;
82;60;ON;UKE;Cheeky;POR;Cheeky;;
140;43;ON;UKE;Beaches;POR;Praia;;
10;48;ON;UKE;Burger King;SPA;BURGER KING;;
227;66;ON;UKE;City centres;SPA;Centros urbanos;;
127;99;ON;UKE;Golf courses;POR;Campo de golfe;;
152;2;ON;UKE;All ATMs;SPA;Todos los cajeros automáticos;;
229;225;ON;UKE;Telephone information service facilities;SPA;Instalaciones de servicios de información telefónica;;
224;54;ON;UKE;Cargo Centres;SPA;Almacenes de mercancías;;
-1;83;ON;UKE;Dummy;;;;
199;89;ON;UKE;Family/general practices;SPA;Medicina de familia/general;;
68;151;ON;UKE;Other accommodations;SPA;Otros alojamientos;;
71;203;ON;UKE;Shopping;SPA;Compras;;
189;114;ON;UKE;ICBC;SPA;ICBC;;
230;68;ON;UKE;Cleaning & laundry;POR;Limpeza e lavanderia;;
48;242;ON;UKE;Ypf;POR;Ypf;;
45;175;ON;UKE;Petrobras;SPA;Petrobras;;
190;153;ON;UKE;Other banks;SPA;Otros bancos;;
92;5;ON;UKE;All consumer electronics shops;POR;Todas as lojas de eletrônicos;;
75;134;ON;UKE;Mauro Sergio;POR;Mauro Sergio;;
228;50;ON;UKE;Business service agencies;SPA;Agencias de servicios de negocios;;
